"eventId","Week","Year","Tour","EventName","Winner","WinnerPts","playerId","WorldRating","HomeRating","FieldStrength"
5479,9,2014,"ASA","SAIL-SBI Open","Rashid Khan",14,12668,4,3,7
5480,9,2014,"ADT","PGM Sime Darby Harvard Championship","Wisut Artjanawat",6,8509,,,
5481,10,2014,"WGC","WGC - Cadillac Championship","Patrick Reed",76,14838,700,70,770
5482,10,2014,"WEB","Chile Classic","Adam Hadwin",14,13965,2,1,3
5483,10,2014,"CHA","The Barclays Kenya Open","Jake Roos",12,9879,,,
5484,10,2014,"USA","Puerto Rico Open presented by seepuertorico.com","Chesson Hadley",24,14967,32,,32
5485,11,2014,"USA","Valspar Championship","John Senden",50,5207,305,30,335
5486,11,2014,"WEB","Brasil Champions Presented by HSBC","Jon Curran",14,14699,3,2,5
5487,11,2014,"EUR","Trophée Hassan II","Alejandro Canizares",24,11509,50,7,57
5488,11,2014,"ASA","Solaire Open","Richard T Lee",14,12413,4,3,7
5489,11,2014,"ADT","PGM CCM Rahman Putra Championship","Brett Munson",6,14877,,,
5490,12,2014,"USA","Arnold Palmer Invitational presented by MasterCard","Matt Every",56,10185,377,29,406
5491,12,2014,"WEB","Panama Claro Championship","Carlos Ortiz",14,14735,,,
5492,12,2014,"SAM","TransAmerican Power Products CRV Open","Marcelo Rozo",6,16591,,,
5494,12,2014,"AFR","Investec Cup","Trevor Fisher-Jr",14,7678,17,13,30
5495,13,2014,"USA","Valero Texas Open","Steven Bowditch",40,7053,193,18,211
5496,13,2014,"WEB","Chitimacha Louisiana Open Presented by NACHER","Kris Blanks",14,7185,1,1,2
5497,13,2014,"SAM","Stella Artois Open","Armando Favela",6,14568,,,
5498,13,2014,"ONE"|"JPN","Indonesia PGA Championship","Michio Matsumura",12,12419,13,10,23
5499,17,2014,"ONE"|"EUR","Volvo China Open","Alexander Levy",32,14973,114,44,158
